llm_id,year,llm_avg,PL_rent,rank
11,2009,6.770820602219142,7.196807463512931,66
11,2010,7.365980925666478,7.714977852981502,41
11,2011,7.588487352394129,8.01924623777276,30
11,2012,7.6451134360915605,8.139217885159415,29
11,2013,8.735686930256156,9.51117992248839,16
11,2014,8.289613385144088,8.771673479179016,30
11,2015,9.203775537624322,10.281523226060202,15
11,2016,9.576361109054403,10.397899699422094,15
11,2017,9.28281859680179,10.011764478045912,24
11,2018,9.670046954544858,10.531155793158312,19
11,2019,7.713100437538312,8.388854057544727,97
11,2020,11.330597489833844,12.361906310464617,14
11,2021,12.447215545589552,13.806205362292085,10
11,2022,10.520327576040858,11.20757465620465,38
11,2023,10.696810747475139,11.418601787353474,40
11,2024,10.831491253296964,11.690663003090014,30
29,2007,5.653858890462047,5.493556500000001,205
29,2008,6.660805633185385,6.7891912,100
29,2009,5.623075504575921,5.5776010000000005,228
29,2010,5.743989917147078,5.7199531,222
29,2011,5.525670394577757,5.4894743,236
29,2012,6.01836559674096,6.035376099999999,201
29,2013,6.386184518241267,6.3713684,170
29,2014,6.265342644891293,6.1651931,200
29,2015,7.3980286189801845,7.490170499999999,103
29,2016,7.668884100040706,7.7822809,99
29,2017,7.873055915987217,7.981071899999999,106
29,2018,7.454236214008352,7.605248,163
29,2019,5.911327772640651,5.785100000000001,236
29,2020,7.0304853353197485,7.115768899999999,203
29,2021,8.568282047114307,8.7249908,139
29,2022,8.910275025683193,9.1496439,123
29,2023,9.36097067512573,9.4303913,134
29,2024,9.083738849648418,9.2213831,139
234,2007,5.057927090835431,6.0496731,157
234,2008,5.369574185841979,6.311245,148
234,2009,5.4325463545359565,6.2263923,163
234,2010,5.375176211113058,6.0932961,181
234,2011,5.704223787978747,6.6096683,140
234,2012,5.778689421257847,6.8643537,112
234,2013,5.89606658441507,7.3005166,82
234,2014,5.820256828164906,6.940722,135
234,2015,6.2010885014429755,7.5641532,97
234,2016,6.472306800120286,8.4067154,64
234,2017,7.148721919316502,8.3953028,86
234,2018,6.9840105525624825,8.3029423,101
234,2019,5.090517614805335,6.2686496,217
234,2020,6.992737232766914,9.5491619,80
234,2021,9.08931446373932,11.696687,37
234,2022,8.447063368300329,9.782485,88
234,2023,9.081294748100245,10.348349,80
234,2024,8.967074533844146,10.251382,80
17,2007,7.041865903797488,8.073435892770128,26
17,2008,6.898696846011662,8.133531233996312,28
17,2009,7.118262997093335,8.074067101006575,27
17,2010,7.373369681132039,8.619569764516504,19
17,2011,7.640569937616813,8.915886269130251,15
17,2012,7.609658770073339,8.896589166935199,17
17,2013,7.687939544230853,8.905136941392882,22
17,2014,8.016113020704191,9.387873959700809,18
17,2015,8.11502449622093,9.798759324977837,16
17,2016,8.363434500037414,10.136850359119826,17
17,2017,8.819003211379625,10.804286804429452,18
17,2018,9.36911203720212,11.085772984507575,17
17,2019,9.138054742478143,11.320224619389215,21
17,2020,9.783274907548527,11.554675498599577,24
17,2021,10.783608662368234,12.893320395336842,19
17,2022,10.582739379119602,11.966020630979294,22
17,2023,11.052929539015269,12.965706163650564,21
17,2024,11.039887506902803,12.715609430607373,20
20,2007,5.00619048471203,4.7288103,243
20,2008,5.842011163799327,5.4951587,215
20,2009,5.694979295265798,5.4169459,238
20,2010,5.719534999126426,5.452261900000001,244
20,2011,5.878169515101761,5.617898,231
20,2012,6.067298298797468,5.7304535,224
20,2013,5.784119470635655,5.5118089,236
20,2014,6.2837267220159365,5.9820576,211
20,2015,5.5928525989681575,5.3435445,250
20,2016,5.730483670192935,5.2983236,255
20,2017,6.9435623079045135,6.6421914,210
20,2018,7.363977369269796,7.0101032,210
20,2019,5.230184754096459,4.9631734,255
20,2020,6.747047856461683,6.2958307,236
20,2021,8.109856101283986,7.6284881,204
20,2022,8.346730249831184,7.9758019,205
20,2023,9.095462809380313,8.5925264,197
20,2024,9.248299038676599,8.7199268,179
19,2007,4.538783076102129,4.4965935,250
19,2008,5.791217979321941,5.8260846,192
19,2009,5.611503273799591,5.745842,215
19,2010,5.641642435921867,5.7052946,223
19,2011,5.335913868505072,5.2267413,249
19,2012,5.383294351903759,5.2924814,244
19,2013,6.205968610170929,6.409011400000001,164
19,2014,5.426839969819199,5.3282108,252
19,2015,5.040225817497391,4.9613471,255
19,2016,5.6387434472403335,5.4977589,251
19,2017,5.843527507950172,5.6387153,249
19,2018,6.704562935346942,6.6064086,229
19,2019,5.6717202510026645,5.5008831,242
19,2020,6.771741671286222,6.637038200000001,223
19,2021,7.805506754721641,7.7731938,199
19,2022,7.721783645633384,7.567337,225
19,2023,7.894254901756604,7.7407885,241
19,2024,8.315185685802003,8.2960434,210
21,2007,4.976852881551695,5.1642642,224
21,2008,5.7942524986147035,6.0478535,172
21,2009,5.7815859643244005,5.9016266,198
21,2010,5.626611029685493,5.8829727,206
21,2011,5.723722492553568,5.9657068,199
21,2012,5.8410971718140114,6.1171646,194
21,2013,5.607235969629258,5.8460431,212
21,2014,5.933147898880673,6.0308928,207
21,2015,5.541967596045703,5.6807213,235
21,2016,5.624640276848845,6.0733542,229
21,2017,6.606305946533106,6.8894482,193
21,2018,7.301824717538077,7.4466558,179
21,2019,5.909870670116475,6.1474032,221
21,2020,7.264106536161885,7.5862775,172
21,2021,8.013318480649602,8.6290188,143
21,2022,8.17218491205992,8.9762106,135
21,2023,8.558092191283368,9.2771082,145
21,2024,8.413330075445419,9.475914,125
9,2007,5.944514204429712,6.175038084958258,142
9,2008,6.342946300467619,6.664399214372373,112
9,2009,6.190944363351468,6.413024389202335,141
9,2010,6.828998299081279,7.20148990482412,68
9,2011,6.863783872724422,7.222330182855344,73
9,2012,7.03001537825071,7.436783763774937,63
9,2013,7.288590965552379,7.777695123440797,52
9,2014,7.897082814113456,8.391179250471277,39
9,2015,7.886399977446614,8.42090986252649,44
9,2016,8.360403342929795,8.891401034600758,40
9,2017,8.348365917762498,8.725831474945885,66
9,2018,8.60659954562971,9.064555200420576,61
9,2019,7.651603900579203,8.37690046148161,98
9,2020,9.466263099447175,9.820784685146748,69
9,2021,10.74809783604851,11.51778385742111,43
9,2022,9.852151191720383,10.342108324851491,65
9,2023,10.11351215055478,10.67697682147079,67
9,2024,9.900474800346796,10.43329735782456,73
23,2007,5.872276551837561,5.7590151,189
23,2008,6.135050718549662,5.8905478,189
23,2009,6.121184902043196,5.6294398,222
23,2010,5.825069979255969,5.8049846,213
23,2011,5.661343755104435,5.283216,245
23,2012,5.812130870478938,5.5610118,230
23,2013,6.0925769615923295,5.8343067,213
23,2014,6.070295286294759,5.943718,215
23,2015,6.330034725486473,6.1292176,203
23,2016,6.417807547862475,6.2256503,214
23,2017,6.7290234589905715,6.5627999,212
23,2018,7.195829006423664,6.8817205,214
23,2019,6.622015247786015,7.0811267,177
23,2020,7.524378121556253,7.4268503,179
23,2021,8.447602444035438,8.4180374,158
23,2022,8.31640320400107,7.7794561,219
23,2023,8.761891154589955,8.4262142,213
23,2024,8.705739198179533,8.2737217,213
67,2007,7.815067805836764,7.9500626685414675,30
67,2008,6.839684532615208,7.135422546732853,71
67,2009,7.108359584895807,7.422236283245763,50
67,2010,6.879284171259593,7.178429157123671,73
67,2011,6.538216585131442,6.829960308698128,112
67,2012,7.21005240211149,7.515311211989967,55
67,2013,7.085428361065908,7.411198570076354,72
67,2014,7.033234294498776,7.345107618560267,89
67,2015,7.3311570204271845,7.659445050138199,88
67,2016,7.534461750272346,7.85979057599899,95
67,2017,7.722719028314477,8.02623151289688,103
67,2018,7.746199010227005,7.982853966511607,126
67,2019,8.564864864485239,9.25340865237901,60
67,2020,8.897516091864068,9.366159387408091,87
67,2021,8.45100961805615,8.848074751193804,134
67,2022,8.842333814586699,9.221761509452259,116
67,2023,9.492252940263661,9.940275527504344,103
67,2024,9.47944619527341,10.016052716814322,92
69,2007,6.8904400856598285,7.376354080470024,54
69,2008,6.436051797352073,6.41587393276426,139
69,2009,6.055869107105439,6.104100197028726,179
69,2010,6.032379862918138,5.983921712209112,194
69,2011,5.723203134746287,5.660011016822544,227
69,2012,6.2479542281150975,6.330458833507241,173
69,2013,6.144448748606508,6.152805665771002,194
69,2014,6.230371890525692,6.170240130342929,199
69,2015,6.289111156865603,6.369691922219171,187
69,2016,6.628604936021776,6.61605011076311,186
69,2017,6.946018848054529,6.903076827862975,192
69,2018,7.020757486744365,7.031142054258484,208
69,2019,7.299902147675493,7.529983921442697,147
69,2020,7.834106118433647,8.241899970578585,127
69,2021,7.415277013785152,7.5913791731357,205
69,2022,7.850777625585095,7.9260882734851315,211
69,2023,8.53868349439202,8.49213517220664,206
69,2024,8.373436090062674,8.252355246626394,215
70,2007,6.4705684504376935,6.071644015779389,154
70,2008,6.356334820938936,6.295795353078952,151
70,2009,5.883611624853444,5.780340579019437,214
70,2010,6.1377938385783635,6.305436838690983,155
70,2011,5.5369194599934595,5.482759962058611,237
70,2012,6.117648360419125,5.930768153256184,210
70,2013,5.9492291288632355,5.945162109442515,209
70,2014,6.151528792660209,6.132478265034662,202
70,2015,6.272220538293879,6.195820681195108,197
70,2016,6.3924339863051385,6.324636203887302,211
70,2017,6.7552490486059025,6.668350295185272,208
70,2018,7.1029122903787,7.0732039009152095,206
70,2019,7.137331785337258,6.865555476834522,190
70,2020,7.9891498976591935,7.675466122287478,167
70,2021,8.371813671535458,8.798334073727862,136
70,2022,7.853769366372427,7.957490329723388,208
70,2023,8.87039127240839,9.169781332959593,154
70,2024,8.74203241378195,9.12864866231049,148
44,2007,5.351009346465866,6.149446,143
44,2008,5.968162067206866,6.1721025,158
44,2009,5.746780405943474,5.9641538,194
44,2010,5.831686980720324,6.1629882,171
44,2011,5.859064015220371,6.1061378,186
44,2012,5.8521684083351175,6.0454044,199
44,2013,5.804748886009651,6.0968871,200
44,2014,6.134806928895832,6.3303609,190
44,2015,5.806183797740877,5.9909153,215
44,2016,6.392063337402894,6.7709961,176
44,2017,7.01163544445382,7.3065372,164
44,2018,7.144232905875723,7.4740429,175
44,2019,6.255588238942832,6.7204237,198
44,2020,7.286423633452837,7.4667335,178
44,2021,6.908027060289852,7.5293641,208
44,2022,7.767495642661128,7.9867139,204
44,2023,8.83950678560068,9.4348183,133
44,2024,7.960001871336426,8.2237024,217
71,2007,6.523142400200619,6.603746076075451,101
71,2008,5.72738274163962,5.748924446927339,201
71,2009,5.845580399299105,5.87395877484714,201
71,2010,6.063670240057147,6.097870964347464,180
71,2011,5.873149286892094,5.927611331583531,204
71,2012,6.302120060641311,6.399970055981276,162
71,2013,6.309913575126381,6.385939064638081,167
71,2014,6.637723183522483,6.773924712378659,154
71,2015,6.415242413280572,6.510336287000717,180
71,2016,6.765209811121605,6.828559071810769,173
71,2017,7.36181819569748,7.455013723776423,152
71,2018,6.851722750187732,6.90127811900288,212
71,2019,6.935201391114838,7.091588872145002,176
71,2020,7.214442098766333,7.2257736322277575,196
71,2021,6.341155980067377,6.370569477145892,246
71,2022,7.806085765120237,7.868339185550737,214
71,2023,8.305288682710952,8.343844843205005,216
71,2024,7.830494306326298,7.8743093992089195,229
68,2007,7.353154889638042,7.234509978346372,62
68,2008,6.5883558662220265,6.599183072774006,117
68,2009,6.8444973656189205,6.846880640077191,90
68,2010,6.8484479819317645,6.972056218531106,87
68,2011,6.611287765474206,6.696413035134707,128
68,2012,7.062826836889648,7.1081731387985965,92
68,2013,6.864659424310647,6.841041953576672,120
68,2014,6.919609228311958,6.914440248247677,137
68,2015,7.150970549478798,7.188732141540958,124
68,2016,7.47655195165741,7.538540627774556,116
68,2017,7.614949778452295,7.662090252865312,134
68,2018,7.557959842291078,7.4882852687988155,174
68,2019,8.376350378553456,8.569048550756445,88
68,2020,8.334424405036131,8.34599944695685,122
68,2021,7.587216944808459,7.841902037440377,194
68,2022,8.38423177727216,8.46399778309838,173
68,2023,9.026329628486597,9.133115499706175,159
68,2024,8.768633692429582,8.836984251479345,169
81,2007,5.221209159431733,5.200409727825177,221
81,2008,5.810620842092505,5.5819017515019125,210
81,2009,6.488407647801504,6.368230377256549,144
81,2010,6.642367991320874,6.503614158347175,133
81,2011,6.509943422732683,6.37602110368928,160
81,2012,6.36805472293172,6.222982784669453,182
81,2013,6.413155749389176,6.350743934056644,172
81,2014,6.4219450130014,6.316175334324026,196
81,2015,5.891085266072673,5.86120970839651,225
81,2016,6.426795890043105,6.338763315482102,210
81,2017,7.180895979496312,7.026550910703897,186
81,2018,7.553569907134662,7.387664524804265,186
81,2019,7.028641472831819,6.865386107373162,191
81,2020,7.5277498649758305,7.282734854658299,192
81,2021,6.8818884367335915,6.652501620887515,240
81,2022,8.181933792162061,7.963710880962347,207
81,2023,9.78776553688559,9.554586574600412,127
81,2024,9.318722002753699,9.094281920055336,153
83,2007,5.696172847773556,5.7745428,187
83,2008,6.15305843295785,5.8722386,190
83,2009,6.401186550968448,6.2437062,160
83,2010,6.5252367194683965,6.2674479,162
83,2011,6.42661228416663,6.1358576,183
83,2012,6.1888576878972525,5.8284717,219
83,2013,6.354065670448063,6.1895552,189
83,2014,6.477599440472193,6.2718186,198
83,2015,5.979585903176366,5.9283805,219
83,2016,6.395405203797931,6.1195722,228
83,2017,7.058792491856489,6.7304721,205
83,2018,7.37439797015496,6.8655634,215
83,2019,6.486294349168053,6.6412458,202
83,2020,7.276565344397653,7.1871533,199
83,2021,6.647601415194578,6.282867,249
83,2022,8.257441847597521,7.8146591,217
83,2023,9.538576043094547,8.8496771,182
83,2024,8.926114841498881,8.3337641,208
12,2007,5.772950581867737,5.826833062955812,183
12,2008,5.761256391395237,5.742556638911075,202
12,2009,6.696165295868995,6.745162676206542,104
12,2010,6.618208752261635,6.653416162692232,116
12,2011,6.1989451780091,6.20494783119976,176
12,2012,6.6880654835686215,6.764339660592791,120
12,2013,6.173812578695181,6.176959686696863,190
12,2014,6.428469860040855,6.446737335498407,182
12,2015,6.280145553511279,6.357192142673959,189
12,2016,6.8054733758714185,6.877426904748002,168
12,2017,7.365779525015626,7.367925727244382,158
12,2018,8.02003538421167,8.08814016598722,117
12,2019,7.120713498339037,7.13386185093479,172
12,2020,7.918832524325243,7.918070641651978,145
12,2021,8.745585058693226,8.91252531311672,127
12,2022,8.555213944377746,8.63927053400303,165
12,2023,9.493090922531247,9.559379835547652,126
12,2024,9.042922108835347,9.133960101920257,147
76,2007,6.109536749069291,5.5847483,199
76,2008,6.070447625407751,5.8112764,195
76,2009,5.604306899570478,5.3743725,243
76,2010,5.875923262260958,5.5852799,234
76,2011,5.627379883779245,5.4434052,239
76,2012,5.693477648719782,5.5229945,234
76,2013,5.570686855495736,5.2099423,250
76,2014,5.68808714453827,5.3711386,251
76,2015,5.838318564607775,5.5543303,243
76,2016,6.071022983718062,5.5723996,249
76,2017,6.2816170113000664,5.6653824,247
76,2018,6.836938561553105,6.4500685,238
76,2019,6.792542608330502,6.5197659,207
76,2020,6.582820559020398,6.1686611,243
76,2021,6.4661939213305155,5.9745579,252
76,2022,6.979285004588594,6.3136778,256
76,2023,7.725082824757686,6.9408841,256
76,2024,7.5561666335766065,7.1111465,249
80,2007,5.778249893354253,5.9981961,165
80,2008,6.49804264671065,6.9911799,81
80,2009,5.840071833800226,6.3500557,147
80,2010,6.266521427275666,6.7297015,110
80,2011,5.984412028242229,6.2441845,172
80,2012,5.943031786840686,6.4372301,160
80,2013,6.041835579272583,6.3474255,173
80,2014,6.1303153343050365,6.6204925,164
80,2015,5.829925576466696,6.090704,208
80,2016,6.4019326377733075,6.596005,189
80,2017,6.826199265402167,7.1806588,175
80,2018,7.009819174332121,7.5439787,168
80,2019,6.170336103393789,6.1064734,225
80,2020,6.778990017561253,7.2496433,194
80,2021,6.47623379749026,7.6957827,201
80,2022,7.849964397660893,8.7231112,155
80,2023,9.048563443441262,9.8957453,108
80,2024,8.218281585696117,9.1617527,143
85,2007,6.651866884047632,6.9973722,73
85,2008,7.6335504073491895,8.0435305,32
85,2009,6.921764634555867,7.2448001,65
85,2010,7.076041090434683,7.424705,57
85,2011,7.060026382637951,7.568409,52
85,2012,7.127205485295308,7.6669598,48
85,2013,6.843147588984759,7.214798,88
85,2014,7.565242347666071,8.0787668,54
85,2015,7.876318780490488,8.6795511,36
85,2016,7.953506671395224,8.5758286,54
85,2017,7.793783868721928,8.1900997,95
85,2018,7.893312758450835,8.1530848,111
85,2019,7.206870118716421,7.3733788,158
85,2020,8.245549855634955,8.4445066,119
85,2021,8.470462599399651,8.8984022,129
85,2022,9.641173626782532,10.038963,77
85,2023,10.16550074917923,10.514951,76
85,2024,9.445262068254845,9.7468948,106
89,2007,7.242455554051129,7.638242700000001,37
89,2008,7.871746220755032,8.096194300000002,30
89,2009,7.189478985934467,7.194017400000002,67
89,2010,7.001367452682554,7.1218143000000005,80
89,2011,6.886775293420492,6.921664200000001,103
89,2012,6.76866321354155,6.6802106000000006,131
89,2013,6.657922510402199,6.651659000000001,146
89,2014,7.118146149645269,7.209257600000002,98
89,2015,7.150375470865869,7.102738400000001,132
89,2016,7.475188816503724,7.373178000000001,129
89,2017,8.038223438443323,7.956260200000001,109
89,2018,7.926983044466988,7.862427200000001,136
89,2019,7.4990306342069095,7.4970398000000005,148
89,2020,9.278517670190714,10.589246000000001,45
89,2021,8.146532294574197,8.150104500000001,180
89,2022,9.571788999397741,9.358078000000003,107
89,2023,11.40563244705689,11.245031000000003,46
89,2024,10.590246524825307,10.495215000000002,68
86,2007,6.992845526861699,7.2693729,59
86,2008,9.776453704231594,8.6551075,19
86,2009,6.8728282249007355,7.0026355,78
86,2010,7.125765333002615,7.1977615,69
86,2011,7.083968920207287,7.1040759,83
86,2012,6.671843388226018,6.7319865,124
86,2013,6.963445059050431,6.9489903,108
86,2014,7.120393976971188,7.100266,116
86,2015,7.243203509532009,7.1313686,129
86,2016,7.253824678806906,7.3710332,130
86,2017,7.785076069688437,7.8890548,117
86,2018,7.929968217629773,7.7885647,141
86,2019,7.60468968959166,7.5617404,145
86,2020,7.579430236110939,7.6512341,168
86,2021,8.547967790837378,8.8580112,133
86,2022,9.200701045182257,9.4715214,101
86,2023,9.055043704917749,9.3787289,136
86,2024,8.773156525138933,9.0782099,154
92,2007,11.990767630291367,15.851554544151114,1
92,2008,12.16455441570311,15.98324392391247,1
92,2009,12.55586447834629,16.626231999267315,1
92,2010,12.361593939565884,16.484887477270142,1
92,2011,12.495405153496533,16.54579620321783,1
92,2012,12.761062843300827,17.104603097270253,1
92,2013,12.723028573895526,17.138895651909802,2
92,2014,13.40218054621751,18.485288143044567,1
92,2015,13.217074886253048,18.282460173951666,2
92,2016,13.582546117409617,19.06362987718465,1
92,2017,14.02117974132585,19.510585789473705,3
92,2018,14.571964760013543,20.270845144543124,3
92,2019,14.719846099177978,19.815365905958245,3
92,2020,15.822791759096077,21.272136004789097,3
92,2021,16.20547130801065,22.553936893323563,3
92,2022,15.974809649642573,21.884722386653195,3
92,2023,16.641970749036037,23.120768002044226,3
92,2024,16.583930567936076,22.858469655722224,3
88,2007,5.929000641673571,6.11914922579539,151
88,2008,6.662623612457728,6.629046883167142,113
88,2009,6.546434715252356,6.6378913837118185,119
88,2010,6.463060517637199,6.402274027120583,141
88,2011,6.402408992708575,6.470479464692974,152
88,2012,6.528152688167683,6.557856139389657,148
88,2013,6.132853170661006,6.155832192311068,193
88,2014,6.999192397588908,7.04638244183616,125
88,2015,6.89263880892664,7.033768369223505,141
88,2016,7.173587125328781,7.27431073393567,139
88,2017,7.347587625437316,7.598810532494505,139
88,2018,7.926388333738565,8.152822835608063,112
88,2019,6.949218791847649,6.727683968275265,197
88,2020,7.446523584191109,7.593968655074325,171
88,2021,7.645055393060522,7.419166247309259,215
88,2022,8.666226226568385,8.677531722288862,159
88,2023,9.808997465881797,10.21979431201535,85
88,2024,9.267297913586544,9.747337098624158,105
90,2007,5.002551199355661,4.921712399999999,230
90,2008,6.130993188010167,6.111906099999999,165
90,2009,6.078489725853545,6.004779299999999,190
90,2010,5.7938104700080535,5.6756186,225
90,2011,6.304005802493831,6.3823384999999995,159
90,2012,6.727935791257016,6.725431899999999,125
90,2013,6.513785144070534,6.6499152,147
90,2014,7.031389077492625,6.824594499999999,148
90,2015,7.237478208237058,7.361299999999998,113
90,2016,7.13488178034351,7.128946799999999,151
90,2017,7.561496008081252,7.746333599999999,128
90,2018,8.408704052121779,8.849364299999998,72
90,2019,6.811007058815228,6.833919999999998,192
90,2020,5.951691128906187,5.765500499999999,250
90,2021,8.062057999429147,8.314689599999998,166
90,2022,9.006168764561814,9.187810899999999,118
90,2023,9.111321241013394,9.3564529,137
90,2024,8.51356174329213,8.897426599999998,164
87,2007,6.260737161564383,6.124005720740276,148
87,2008,12.485384196399604,14.419061846068846,3
87,2009,6.717538978313061,6.80280423585063,96
87,2010,7.092735576447565,7.402339573110385,58
87,2011,7.270396691309629,7.523011841582455,56
87,2012,6.554874595779737,6.590274944198569,143
87,2013,7.358210719081149,7.601870950861859,60
87,2014,6.8708132957212635,6.960426724240261,133
87,2015,6.744832574443394,6.710448851304764,165
87,2016,6.439986649355355,6.446841681392781,199
87,2017,7.680788634725597,7.725236081687535,130
87,2018,8.430006830444006,8.722371322685547,78
87,2019,7.49161986556936,7.493741617940459,149
87,2020,7.0568414848256005,6.935656451413037,209
87,2021,7.424065210643822,7.343609723527648,218
87,2022,8.854012672888897,9.002745415052459,132
87,2023,8.564445190104792,8.613299573971839,195
87,2024,9.452425084494516,9.717111879822024,108
84,2007,6.515724025898374,6.5238972,111
84,2008,6.075291610080187,5.9248886,185
84,2009,6.790264881243527,6.839769400000001,91
84,2010,6.603048241521199,6.605714800000001,124
84,2011,6.4082637906509206,6.4397397,156
84,2012,6.129382878899081,6.1861329,188
84,2013,6.3001854325973,6.2923856,176
84,2014,6.3945637875907355,6.4069996,185
84,2015,6.173491819513249,6.1774616,198
84,2016,6.23283874206639,6.2750649,213
84,2017,6.981667867852462,7.0092349,187
84,2018,6.705365069019378,6.6872349,226
84,2019,7.804601755465388,7.883502,124
84,2020,7.0695711667947245,7.089406000000001,204
84,2021,6.4967624013125205,6.4183564,244
84,2022,8.07543422700039,8.0951805,199
84,2023,8.990200311418219,9.1210051,160
84,2024,8.626057128019681,8.7036076,181
82,2007,5.48735393999989,5.3068509,217
82,2008,5.260551554079096,5.1679621,229
82,2009,5.661334395279242,5.5731192,229
82,2010,5.805515091889289,5.7754307,218
82,2011,5.553177069569498,5.5676174,233
82,2012,5.443826096512317,5.4227943,239
82,2013,5.423017859420175,5.3934946,244
82,2014,5.725236473191312,5.6984129,238
82,2015,5.503032648299285,5.460484,247
82,2016,5.703074572532602,5.6909938,246
82,2017,5.952705483984902,5.9222112,239
82,2018,6.378221355622954,6.3672075,244
82,2019,6.082187447796317,6.1021862,226
82,2020,6.520404919223397,6.4528666,226
82,2021,6.330683678764393,6.3102727,248
82,2022,6.96219949909848,6.9462271,250
82,2023,8.14936105155406,8.0913658,226
82,2024,7.2633380896569,7.2327681,247
93,2007,5.760111225085205,5.4284263,211
93,2008,6.949628511367977,7.029221999999999,79
93,2009,6.66315190647856,6.746659799999999,103
93,2010,6.799483595923089,6.897163399999999,93
93,2011,6.7402881687089895,7.048105199999999,89
93,2012,6.963343270464546,7.411104199999999,68
93,2013,7.1323541761851805,7.505760699999999,65
93,2014,7.196513440486572,7.412298699999998,85
93,2015,7.389872908908777,7.892463199999998,67
93,2016,7.871550446029525,8.256242799999999,74
93,2017,8.246732697430383,8.706952999999999,68
93,2018,8.398717706032313,8.953592299999999,66
93,2019,7.276956265698143,7.973978999999998,117
93,2020,6.965826637191278,7.121885299999999,201
93,2021,8.271724904965138,8.221155199999998,176
93,2022,8.754061756716728,9.474555999999998,100
93,2023,9.463826722974035,10.317816999999998,82
93,2024,9.047453688432022,10.249222999999999,81
247,2007,5.944600027292698,5.823792,184
247,2008,5.476816642087575,5.5825505,209
247,2009,5.769014579188824,6.035759,186
247,2010,5.504894554971816,5.6724391,226
247,2011,5.243159837859208,5.4275479,240
247,2012,5.241844806809649,5.4935527,236
247,2013,5.373938399068748,5.657485,225
247,2014,5.578704803165232,5.6879244,239
247,2015,5.630012866788915,5.8743029,223
247,2016,5.551590191075572,5.7307782,244
247,2017,5.629718828989586,5.8180804,243
247,2018,5.9286052854285485,6.0331779,250
247,2019,5.261799452554748,5.4558434,244
247,2020,6.388314320075993,6.4137235,228
247,2021,6.266425310264417,6.3845234,245
247,2022,6.881223588926653,7.1506886,241
247,2023,7.779810789369965,8.1022396,225
247,2024,7.171391160485269,7.6278138,235
15,2007,5.605554856451187,5.8768415,177
15,2008,5.763967828007425,6.0235543,176
15,2009,6.43838064578671,6.7299027,106
15,2010,6.317169362340321,6.6220489,122
15,2011,6.061114700290895,6.2083473,175
15,2012,6.55288765246876,6.7642961,121
15,2013,6.059444353753277,6.2736135,179
15,2014,6.378187653574587,6.5376606,172
15,2015,6.252087060629814,6.6365228,171
15,2016,6.190277321658407,6.7655988,178
15,2017,7.315126137231093,7.5857096,140
15,2018,7.841465960216759,8.1444063,113
15,2019,6.4804872975109555,7.1337194,173
15,2020,7.690725605119359,8.2758598,124
15,2021,8.608718811918674,9.1651297,113
15,2022,8.521892186407795,8.8950672,139
15,2023,8.929682065904846,9.5700407,123
15,2024,8.644682673208491,9.2256184,138
16,2007,6.03648474677763,6.1271515,147
16,2008,6.0081524272426305,6.1245694,164
16,2009,6.260515125171399,6.6449933,116
16,2010,6.112950410473721,6.4906187,134
16,2011,5.981624866376609,6.181426,178
16,2012,6.184991544153202,6.6757631,132
16,2013,5.870284833006067,6.160707,191
16,2014,6.200818656668192,6.4788227,180
16,2015,6.102992131687351,6.5286603,178
16,2016,5.957325775349803,6.382194,207
16,2017,7.103863529845355,7.5129104,148
16,2018,7.01620158671267,7.785862,142
16,2019,7.216538227033755,7.3693981,159
16,2020,8.006564388483193,8.3828554,120
16,2021,8.204574192207671,9.0646429,119
16,2022,7.636494528964867,8.3922863,177
16,2023,7.699154405522357,8.5782814,199
16,2024,7.403892378370344,8.0847874,220
248,2007,6.014780723497767,6.1382723,144
248,2008,6.028328239258191,6.053473,170
248,2009,6.250574788921644,6.6503191,115
248,2010,6.12374525873492,6.7089548,111
248,2011,5.93095775252355,6.3475819,162
248,2012,6.065030417504082,6.5799856,145
248,2013,5.805486468429219,6.2148848,186
248,2014,6.175824652655853,6.4877887,177
248,2015,6.0331600795737845,6.1972947,196
248,2016,6.494282225514359,6.693192,182
248,2017,6.667306584086542,7.1584468,176
248,2018,7.102700054138536,7.6209326,162
248,2019,6.643382248944383,7.3675766,160
248,2020,7.101919414541241,8.2229443,128
248,2021,7.328136298914766,7.8187017,195
248,2022,7.555318587945389,8.3772736,178
248,2023,8.795340816134512,9.5152044,130
248,2024,7.869873846323831,8.678875,183
13,2007,5.205594519410619,5.1752033,222
13,2008,5.440406293852299,5.3541899,222
13,2009,5.7036724629854305,5.6354871,221
13,2010,5.787580733023237,5.6659002,227
13,2011,5.774995896823383,5.6481938,228
13,2012,6.077790469719776,5.8621874,213
13,2013,5.765307434364738,5.6513028,226
13,2014,6.1679209777212565,6.0332208,206
13,2015,6.0942572934535235,6.1102877,204
13,2016,5.718731088676925,5.6525578,247
13,2017,7.089499520751114,6.8309999,195
13,2018,6.937739961643881,6.680244,227
13,2019,6.0046711419900785,5.9577298,230
13,2020,8.162448491795354,8.0574055,141
13,2021,7.785704820496473,7.9663429,187
13,2022,7.77273510296148,7.5546541,226
13,2023,7.611331781826824,7.3836246,245
13,2024,7.634927870283738,7.4726663,240
14,2007,6.641014731833681,6.915545900000001,81
14,2008,7.079685508063388,7.5250659,49
14,2009,6.65169202402317,6.9541965,82
14,2010,7.343183022599304,7.7657571,37
14,2011,7.530642099689782,7.930765600000001,34
14,2012,7.655358800886609,8.0511427,31
14,2013,8.470688170397068,8.9656696,18
