postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025,Radius
8146,5.9560261,.36136085,6.5100622,.23873387,5.8737836,.18678513,5.9173121,.086551085,5.8031745,.20679121,6.2984009,.15462795,6.5019283,.21813428,5.7340302,.21881919,6.1203871,.19673841,6.0399189,.1891634,6.435051,.096913196,6.4829097,.12939365,6.3570542,.20719555,7.2098985,.13293263,7.1205411,.17116198,7.32198,.24415022,8.2823753,.39064565,7.3408194,.11321967,7.4410729,.15136552,27.5
8147,6.0010238,.30728772,6.3542657,.33170786,5.6176734,.22883655,5.9390869,.14553447,5.7746282,.2492491,6.200871,.18496914,6.2161899,.28405434,5.6567211,.22658537,6.3246889,.28382286,6.1217971,.19682372,6.3780231,.13605672,6.1848178,.1443245,6.4119368,.23063172,7.1400895,.1644031,7.0355034,.19413556,7.242826,.2062013,8.0244303,.21830395,7.3708215,.18380424,7.2922568,.20772602,42.5
8149,6.0032959,.32473537,6.6021481,.28715089,6.1185384,.23852648,5.9892974,.10846857,5.9565635,.25115687,6.4521742,.22834189,6.6445212,.28706607,5.8645115,.29049826,6.3840389,.26518655,6.1396656,.27068564,6.4716716,.11772418,6.4248085,.14604068,6.3858032,.23519835,7.257885,.17909594,7.1681423,.19810861,7.3952451,.24177511,8.3199339,.22514561,7.4394827,.14362629,7.5031719,.17241357,32.5
8209,5.9717097,.3053174,6.2255225,.31069341,5.4273977,.19115004,5.7945237,.1164868,5.9621506,.20616195,6.1137972,.12883477,5.9195805,.21926174,5.7051206,.14108376,6.0512409,.2121067,6.1637745,.16537957,6.3991256,.10726548,5.9229622,.15182392,6.2376533,.29241839,7.0345345,.13836831,6.9944549,.19583151,7.2291131,.17361328,7.9643407,.19053499,7.6492419,.1675327,7.4632435,.27809885,53.5
8223,6.0425658,.33925724,6.1658492,.31393066,5.3296127,.19003211,5.6926441,.12455251,6.1019993,.19542848,6.129858,.12350111,5.7578979,.19641705,5.8012805,.14421256,5.9536066,.18538813,6.1394958,.15567552,6.4862103,.10470398,5.6998887,.1559357,6.0959387,.39859244,6.9653502,.14443681,7.0228996,.23024894,7.2645369,.18982528,8.1036367,.29228479,7.7856326,.19173531,7.6689434,.29174858,59.5
8228,5.9831319,.30889502,6.2914567,.32492885,5.4907064,.19950856,5.8363261,.10562959,5.9298682,.21177174,6.1553545,.14638768,6.0114131,.24542773,5.6505594,.15796907,6.1375074,.26765472,6.1626196,.18229523,6.3759894,.10278592,5.9800415,.13290262,6.2427111,.2497934,7.0477028,.13645801,6.9425426,.17374246,7.199111,.16269442,7.9736147,.16512564,7.5825982,.15454242,7.4464107,.23862064,49.5
8233,5.8816128,.33749586,6.1548896,.33938935,5.3844976,.20914191,5.6988506,.098387599,6.0868077,.19644119,6.1280589,.13527082,5.8052835,.24452659,5.7089195,.12978245,6.0663676,.25244468,6.1881733,.19030337,6.4380398,.098253936,5.7826176,.13998792,6.1168375,.36099458,6.9657297,.13966073,6.9425402,.1728835,7.2515969,.17862727,8.0205183,.1886721,7.8248982,.20001304,7.8117509,.28504714,55.5
8236,5.9533591,.31050348,6.182241,.31230709,5.3848319,.18960558,5.747848,.11591319,6.0088711,.1986445,6.0804653,.12612642,5.8504038,.21353072,5.7083135,.13838014,5.9895663,.20831282,6.1552391,.16259034,6.3986788,.10420205,5.8427501,.15539555,6.1799879,.32701167,6.977901,.13771532,6.9998388,.19383724,7.2267118,.17492206,7.9652157,.20549791,7.6920543,.17061999,7.5251789,.28105694,55.5
8237,5.979733,.307078,6.226882,.3298057,5.4533038,.21293864,5.8439116,.15298267,5.7585316,.23385049,6.0710025,.17186265,6.0709071,.26505229,5.5308242,.20335041,6.1158381,.28356346,6.0451326,.1829247,6.2931643,.14373426,6.0067487,.15768543,6.3406692,.24719186,7.0318899,.16501904,6.9934893,.21956807,7.1689548,.20834421,7.8299317,.21875128,7.4030304,.19966511,7.2919288,.23679717,46.5
8239,5.9545736,.35285217,6.1374388,.33067372,5.311645,.20105596,5.6347351,.11724515,6.1453223,.187848,6.1181278,.12784268,5.7321506,.20846857,5.7761469,.13535632,5.9528065,.19444513,6.1310449,.16504496,6.4848104,.098022029,5.6083851,.1433387,5.998189,.43310621,6.8986068,.14936416,6.9790382,.22277151,7.2524195,.19690871,8.1129894,.28885427,7.8485594,.2049731,7.794425,.30444014,59.5
8248,5.9497399,.29655427,5.9234142,.29586661,5.2268438,.18561031,5.6233788,.15226169,5.7933187,.2026315,5.8603272,.1345496,5.6278958,.19320855,5.5456305,.15718402,5.704855,.18450932,5.9707847,.1546305,6.2279353,.14011671,5.7966366,.18266994,6.1820683,.31151643,6.8553534,.15726055,7.0434761,.26280901,7.1075559,.2211969,7.6717582,.25779817,7.4174538,.19806959,7.3083272,.22636323,60.5
8258,6.1192608,.34394237,5.9176579,.28758571,5.3081884,.16357219,5.639957,.11544233,6.0360265,.19757949,5.9852219,.098834269,5.4951539,.1888393,5.6642723,.139575,5.6255126,.16104937,6.0209141,.11663955,6.4648943,.10335097,5.776207,.18868987,6.1048183,.43483609,6.9102197,.1268753,7.2437258,.30705923,7.3302922,.19453202,8.203064,.45499587,7.8691339,.20391996,7.8536859,.28251454,72.5
8261,5.9872036,.31069684,6.020556,.28776425,5.2590995,.1763978,5.6278443,.12419318,6.0847354,.19252074,5.9931726,.10816098,5.6670427,.1885491,5.7795558,.1483123,5.8020515,.17181645,6.116478,.13644293,6.4489546,.1060041,5.7833028,.17871246,6.0702515,.40327331,6.8968825,.13545638,7.1485028,.26758137,7.2501469,.19196425,8.0431814,.36913377,7.8149123,.19828737,7.7810621,.27334902,65.5
8262,6.242878,.34455389,6.2048998,.34023917,5.4196396,.23254009,5.8479381,.20181133,5.8763242,.25490659,6.0535111,.18997262,5.9533606,.23681724,5.6673717,.19807386,5.9769754,.22663327,6.1260042,.20099145,6.4166322,.19237269,6.0456748,.21298414,6.3909373,.2880871,7.0923238,.21197675,7.1820602,.30829367,7.2899365,.28004315,7.8595819,.28610447,7.480248,.24335377,7.2804346,.26337349,54.5
8265,6.1224008,.34026542,5.9433451,.27222368,5.2662578,.16807184,5.6207328,.11775157,6.005774,.20056018,6.0093985,.10381762,5.5364738,.19162697,5.7110696,.14589742,5.7197871,.1686015,6.0190816,.12651876,6.3886347,.11152279,5.7349844,.18057024,6.0873446,.3841868,6.8954439,.13168232,7.1101713,.2893205,7.2200189,.19525923,8.0954151,.40725958,7.7711854,.20453718,7.7128534,.27257946,69.5
8267,5.9606199,.30554035,5.9974942,.2863864,5.2916121,.17284518,5.663898,.12928402,5.9920998,.19602697,5.9608893,.11314306,5.6453028,.19038254,5.6965909,.14988227,5.7927399,.17446563,6.0924058,.13933359,6.3978295,.11903927,5.8508239,.17762843,6.1707134,.34303066,6.8898506,.13635238,7.1102681,.25086308,7.2262778,.19330023,7.8981757,.31793955,7.7068534,.18804285,7.6274862,.24502018,64.5
8269,6.0140762,.30372164,6.155077,.2945576,5.3779922,.18327928,5.7624078,.12477925,5.997623,.20102961,6.0625739,.11788428,5.831758,.19184811,5.7278776,.1396271,5.9439421,.18013874,6.1444836,.14872748,6.4202824,.11104553,5.9026122,.16303648,6.2325029,.31199065,7.002924,.1364882,7.0638342,.21825112,7.250679,.18198232,7.946013,.2303658,7.6935568,.16936228,7.5466189,.25167301,57.5
8280,6.5093174,.43271244,6.3331394,.33636039,5.3763642,.29874063,6.2061834,.2499027,5.3724627,.27069512,6.0893135,.16510224,6.1688142,.22800024,5.633698,.2070642,6.1257601,.20523147,5.9509664,.20306963,6.484427,.17751603,6.4098525,.17863993,6.6161814,.23505645,7.0837827,.18716206,7.1319704,.30555359,7.2836885,.30814055,7.8365126,.2833299,7.5017591,.22050743,7.4838467,.21927097,32.5
8289,6.176899,.33299842,6.4051981,.30985087,5.5741215,.24395843,6.0761046,.18999393,5.410562,.26533377,6.1312265,.17033011,6.2763362,.24700929,5.6762414,.22033603,6.1677308,.2071753,6.0539384,.17945744,6.4588246,.1539042,6.4392614,.14975114,6.6103501,.21019402,7.1136923,.17954643,6.9646506,.19422685,7.3397813,.26002321,7.9657407,.26219821,7.4171348,.19812542,7.4171052,.20570347,35.5
8294,6.4306912,.37910986,6.125073,.26051104,5.4319711,.24355052,6.0744996,.1961,5.5902634,.23446752,6.0745382,.14343141,6.1319585,.18817657,5.5526304,.1648344,6.0305357,.18065545,5.9567761,.17865956,6.4363732,.14848243,6.449358,.17499317,6.6380291,.20095445,7.1902361,.18001401,7.204041,.28373808,7.3182435,.2398662,7.7353806,.26108682,7.5101547,.20292181,7.4783125,.20109971,28.5
8297,7.0368242,.39829499,6.0059433,.23210411,5.5426621,.23395468,6.0770211,.18602455,5.8226762,.20785354,6.143446,.15635845,6.0359187,.19663903,5.6379232,.16788343,6.130168,.1945551,6.1636477,.17832386,6.5638885,.16570795,6.560051,.18942651,6.8428082,.19199046,7.5645919,.22505453,7.4487281,.30467445,7.4126635,.23952769,7.7260356,.26935369,7.6752157,.23658098,7.5461335,.21815087,25.5
8301,6.1769404,.34605977,6.3281889,.28920951,5.501761,.23572426,6.0762329,.19391868,5.3630757,.251744,6.0734425,.14764924,6.2094846,.21804203,5.6159644,.19719775,6.0878677,.1848253,5.9747481,.17873794,6.414021,.14036448,6.4094601,.14403816,6.5890722,.20192491,7.0720735,.16524929,6.9489264,.203031,7.2537642,.23388521,7.8761353,.27422482,7.3891649,.18359077,7.4097805,.18684408,31.5
8304,6.0884948,.33356142,6.280561,.34266359,5.4694138,.2337912,5.9046049,.1863381,5.7534037,.26295865,6.0993338,.18875808,6.0747714,.25994727,5.6467361,.21324795,6.2304344,.26175529,6.0997777,.19438608,6.3949404,.17444585,6.1000686,.18530761,6.4110227,.2496886,7.1031809,.19548064,7.0666666,.27370632,7.2422552,.2554926,7.8535409,.25956306,7.4012527,.22699311,7.2218332,.25230858,47.5
8309,6.51162,.41820842,6.4244123,.3903864,5.5191298,.30797368,6.0950408,.2575852,5.7967095,.31763732,6.233541,.25473607,6.2547383,.30603698,5.7226486,.26577717,6.3291755,.29851499,6.2016425,.24601561,6.5854025,.25979498,6.3830576,.25450388,6.6276703,.27904803,7.3107781,.2814756,7.3805089,.41690233,7.5305309,.39238164,7.9873385,.35853723,7.6408048,.33195376,7.4860721,.33422092,46.5
8312,6.912765,.50394452,6.5325747,.379013,5.3795614,.36978963,6.3081779,.26277995,5.6474967,.30816042,6.3171163,.22065018,6.36484,.26848134,5.8146629,.24115698,6.3654647,.25391322,6.1668096,.23266734,6.7492309,.24026413,6.6785755,.25911561,6.835598,.27219632,7.3732357,.2556473,7.6912556,.47024247,7.7869754,.45636964,8.0408173,.33480048,7.8402729,.30085608,7.7558475,.29148853,35.5
8315,7.0538344,.50510043,6.4069948,.34436467,5.3562121,.3617698,6.250783,.24866082,5.6323018,.28102264,6.2551951,.19896793,6.2791009,.2423508,5.7499962,.21839598,6.2607441,.23449953,6.0831738,.22600994,6.6713738,.2176027,6.6189928,.24495886,6.8110776,.26258779,7.3520565,.23881978,7.6918664,.45771471,7.6969075,.41329548,7.9878855,.32428038,7.7514739,.27729627,7.6964784,.26924276,31.5
8318,6.2251053,.34330741,6.4402847,.34348953,5.5290461,.25985187,6.0713964,.20437582,5.6406546,.28370813,6.1856303,.19663441,6.2529378,.26958442,5.6959877,.23096575,6.2472067,.24371949,6.1210976,.1928584,6.4897761,.18380561,6.3644285,.17795426,6.5909686,.22484626,7.2054915,.20521864,7.1466045,.28275153,7.3913569,.29476482,7.9936786,.28039584,7.5014138,.24073082,7.414217,.25385192,41.5
8321,6.4462824,.40329498,6.4132261,.35631195,5.4400759,.30464533,6.1401949,.23155986,5.4890985,.28997117,6.1453705,.19596916,6.2169061,.26246053,5.6945033,.23496871,6.2252035,.23624527,6.05546,.19833003,6.4944773,.19572562,6.39818,.18186122,6.620172,.23460738,7.1558743,.21068719,7.1637435,.31630006,7.3998942,.34064841,7.9474373,.29482809,7.5381975,.25183693,7.4877067,.25355262,37.5
8324,6.5634871,.4351517,6.509831,.37952319,5.435401,.33489752,6.2284899,.25412881,5.7057819,.31369692,6.2853241,.22926463,6.3246274,.27865419,5.7820921,.24844611,6.306005,.25926936,6.1753483,.22578664,6.667172,.23927449,6.5581989,.23455811,6.7775264,.25843373,7.3536549,.25827685,7.5080838,.43195665,7.6520104,.41882336,8.0457277,.33597937,7.7749457,.30476967,7.655127,.29468334,39.5
8325,6.1404433,.35365281,6.2066298,.3514744,5.3919153,.25662857,5.8955088,.22303101,5.7779045,.27873734,6.0616589,.21538013,5.9966216,.25301653,5.598484,.21933596,5.9893551,.2488094,6.1036987,.21909131,6.408618,.21674709,6.1510191,.22278681,6.442667,.26612869,7.1261187,.23873289,7.1866469,.3513808,7.3153648,.32270956,7.8100638,.30408901,7.4401875,.27221921,7.2802992,.2746042,51.5
8326,6.8308926,.46307722,6.6397099,.41264907,5.5573382,.34912512,6.2851214,.2793965,5.8680692,.33946446,6.4019771,.27434975,6.4345818,.31825551,5.8657527,.28114989,6.4725862,.30863211,6.3301687,.26526043,6.7898159,.28754681,6.6705875,.28272134,6.8597498,.29274461,7.5032859,.3077704,7.6698184,.48391339,7.8223357,.4608736,8.1537428,.38753715,7.8883181,.36277303,7.7526145,.35691229,43.5
8328,6.0544224,.32390726,6.3292437,.3386797,5.5359678,.23654206,5.9581327,.18079185,5.7183046,.26564324,6.1447616,.19054596,6.1682496,.27433404,5.6312056,.22327842,6.2488179,.26665384,6.1030517,.19178548,6.3922029,.16737734,6.1975284,.17227279,6.4443593,.23433422,7.1366992,.18981764,7.0660601,.25040376,7.2657609,.2488274,7.9369402,.25763345,7.3975301,.222381,7.2811189,.24490257,44.5
8340,7.5250001,.57000417,6.7801557,.40545952,5.4771376,.41593865,6.4721217,.27464077,5.9800386,.33061159,6.6073704,.25763324,6.6245542,.29840389,6.0835714,.26971433,6.6142969,.29010838,6.4386821,.27430946,7.0541134,.2821525,7.0048594,.31247786,7.1644454,.32475546,7.7593851,.31174552,8.333416,.54241467,8.3396673,.50604564,8.4055471,.39140099,8.1962891,.35310656,8.1044092,.34123936,36.5
8349,6.9774895,.50972223,6.6511946,.44419256,5.6808767,.37625915,6.351006,.32682154,6.0476332,.3710461,6.51823,.33465335,6.5336819,.36675453,5.9622374,.3249962,6.5494256,.3584114,6.4820604,.32368085,6.9090643,.35166323,6.8017168,.35113314,6.9899731,.34673801,7.6842642,.38169155,7.8712997,.55986333,7.9689088,.52199644,8.2394028,.45726892,8.0444469,.44095749,7.8828611,.42549112,47.5
8352,7.6671085,.55929178,6.6513519,.39817339,5.6589885,.3901374,6.360827,.32334635,6.1115379,.33474001,6.5560632,.31339803,6.4945364,.33808401,6.0663867,.30390674,6.5702229,.33849013,6.59939,.32301533,7.0692639,.33921209,6.9791875,.34737435,7.276412,.34423414,8.0197191,.39546916,8.3057919,.5916205,8.2025175,.52429074,8.2199116,.43738401,8.0741863,.41871494,7.9411879,.39248669,37.5
8355,7.6758695,.5846861,6.83108,.45824692,5.824492,.42148846,6.5023599,.36151144,6.2880311,.40324342,6.745966,.3798674,6.8111992,.41046533,6.2485852,.36724943,6.7052121,.39834371,6.661541,.36676759,7.1738448,.40080714,7.1247745,.41180494,7.3406444,.39711064,7.9898934,.44085675,8.2429085,.64634013,8.2531242,.58185613,8.4792023,.51986921,8.2925234,.49527004,8.1856632,.47624221,43.5
8358,7.3437071,.49656862,6.4006686,.32129005,5.4752789,.35204959,6.257618,.2377824,5.9667015,.27175996,6.3787313,.21860917,6.4330568,.25577459,5.9193821,.22955315,6.3655968,.25126341,6.2961087,.23219413,6.8331289,.2357033,6.7895603,.25633582,7.0039215,.2648178,7.5978794,.26345128,7.9963689,.47732994,7.9233637,.41002908,8.0017204,.32873973,7.9040036,.3044121,7.8265481,.29269424,31.5
8359,7.2539473,.53862512,6.7274871,.43297952,5.6939578,.40458736,6.4480643,.32131273,6.1023822,.37356851,6.6311526,.33148512,6.7049766,.36540666,6.0629144,.3218441,6.6394148,.3566438,6.5167694,.3199639,7.0379491,.35174441,7.0154405,.36515701,7.1697798,.35322785,7.8251972,.3850604,8.1163139,.59302497,8.2237377,.54987788,8.392251,.46291825,8.1805773,.43635079,8.0464001,.42091203,43.5
8371,5.017632,.50198454,6.3068509,.25979409,5.7708607,.15844718,5.8325725,.11646663,5.7289052,.20512654,6.1481938,.14562149,6.2236056,.22110356,5.6620202,.21017605,5.8133216,.27081081,6.1072206,.20812011,6.6319141,.15860014,6.3933563,.15381493,6.1746874,.20274788,6.9036369,.2305229,6.8055844,.21062529,6.9681625,.2025816,7.901669,.27986234,7.1872864,.12164925,7.2197227,.1373713,27.5
8373,4.9044304,.49869803,6.0700674,.25617087,5.6531024,.17952539,5.8741164,.15432008,5.7925415,.20434296,6.0747924,.16350773,6.0216675,.24808732,5.5636621,.20819077,5.9042835,.22638522,6.1780005,.21034777,6.6992979,.15580286,6.5075965,.19442789,6.0751934,.23553881,6.9781313,.25879547,6.8984714,.21540612,6.88518,.20566677,7.6435509,.28284866,7.2585602,.17787714,7.2293644,.18591902,26.5
8393,4.8959079,.44711494,6.0598168,.29458126,5.7437038,.18080844,5.757421,.089617781,5.7105699,.20579387,6.0348434,.12079429,6.0416021,.17851323,5.5553355,.17995767,5.7347355,.17408408,6.041954,.15142247,6.5013008,.14102732,6.2231841,.10484262,6.0419893,.19011122,6.7967997,.16536586,6.6805334,.18521443,6.8658452,.15873674,7.6909366,.18614171,7.3633232,.14587814,7.4601011,.1678122,32.5
8396,5.0298038,.49838614,5.7948551,.19341828,5.5507479,.17451225,5.6719165,.09769772,5.5821199,.13655142,5.7795486,.09410923,5.6135869,.16681302,5.390058,.13793696,5.7513824,.14458141,5.9260936,.15100618,6.4004288,.13239063,6.2903185,.14086528,5.8881636,.2040806,6.7818689,.14965092,6.6585593,.14559142,6.5571842,.13122725,7.303544,.19853611,7.1087117,.15125856,7.0569825,.16223601,25.5
8399,5.3914733,.2803072,5.1892047,.16824849,5.0738735,.13820814,5.3384266,.13494228,5.3543787,.14688356,5.4765429,.12995625,5.2096224,.23334579,4.9304771,.15973912,5.4513884,.12461869,5.5982237,.13667654,5.9929633,.15366915,5.9552784,.16679537,5.5641603,.23978893,6.551425,.15108962,6.3435445,.16228539,6.2436061,.14308827,6.6044002,.18855716,6.7630534,.14169164,6.6146164,.14421326,21.5
8412,5.5082083,.44495976,5.9313865,.4915534,5.7198095,.25070155,5.848237,.10480751,5.944663,.2549625,6.2490158,.20648438,6.2126808,.27099994,5.6674562,.21122395,5.885757,.21062452,6.101418,.18332891,6.3221059,.095827863,6.0863233,.0900639,6.1170554,.24926351,6.8991146,.150516,6.8316441,.1854059,7.136806,.20654428,8.039711,.13944621,7.7740493,.20754413,7.9784088,.25689387,43.5
8427,5.6327324,.42389682,6.0374384,.4480834,5.693882,.25555176,5.830358,.10559578,5.9397793,.25208381,6.279963,.20395258,6.1652451,.28081629,5.6552629,.20616765,6.0111585,.27886197,6.141993,.20851804,6.3064661,.10119972,6.0846443,.092796415,6.126246,.24347627,6.9694481,.15422598,6.8445835,.17896666,7.1523347,.1983871,8.0379095,.13753827,7.6775894,.19699477,7.8449283,.24157357,44.5
8428,5.2161312,.43329728,5.8472075,.4232569,5.6142397,.24610344,5.7279639,.10569625,5.8078861,.23365666,6.0847025,.1798133,5.944366,.23270683,5.5646558,.15628701,5.6661177,.1400111,6.0614514,.14878501,6.1948643,.095071472,5.9348979,.091234535,5.9886642,.28889528,6.6417146,.1384239,6.5881615,.17330633,7.0169573,.21967249,7.8260374,.14516209,8.1034832,.30779713,8.4494143,.35178867,45.5
8432,5.754004,.4152109,6.2048507,.45178175,5.9421301,.25878042,5.9389653,.10957932,6.028471,.2754409,6.4191961,.22949225,6.4267278,.27985227,5.7821026,.26104149,6.1056414,.26013851,6.1632147,.23525579,6.3916755,.10340229,6.1856813,.094695829,6.2070293,.24365722,7.0898643,.18012144,6.9819765,.21154799,7.237812,.23687117,8.2239008,.14548114,7.609395,.16322754,7.708066,.20228522,40.5
8439,5.3704433,.44985256,5.9500031,.469318,5.8002505,.21653868,5.8438587,.10379348,5.889245,.25924888,6.2255554,.20371543,6.2386279,.24259135,5.6932087,.22318059,5.8371243,.17863357,6.0917115,.18214425,6.3423243,.10024325,6.1222634,.089040928,6.0883183,.23501594,6.876276,.158564,6.8194547,.20448922,7.0958018,.21539648,8.0265751,.14477488,7.7009149,.19440188,7.9025569,.24361563,40.5
8451,5.1188536,.37817514,5.9019847,.37054744,5.6921625,.17769313,5.7294779,.092384189,5.747714,.21813777,5.9942851,.14601676,5.9791803,.19480109,5.5534,.15374957,5.626586,.10429984,6.0154562,.12496614,6.2316871,.098854005,6.0527043,.086705603,5.9500046,.24494065,6.670609,.12669882,6.6810541,.17161907,6.9546752,.19354793,7.705514,.14319298,7.9189014,.25086954,8.2159977,.29389817,41.5
8459,5.2733045,.44434872,6.0121603,.41797355,5.7897997,.18936686,5.83078,.098615445,5.8606176,.24957907,6.1844587,.18171318,6.2221222,.22535877,5.6740084,.20913103,5.7901611,.15681489,6.056962,.16455306,6.3542085,.10428493,6.1417713,.085879214,6.0727434,.2228681,6.8657317,.15143172,6.796288,.20637158,7.064939,.20086813,7.9588728,.1444466,7.6717553,.18856682,7.8649716,.23344576,39.5
8468,5.8002992,.41132489,6.2253656,.40067804,5.5074706,.26550075,5.8194165,.10374665,6.0198359,.23303954,6.3052001,.19836351,5.8270779,.31294477,5.6465111,.17248504,6.2548499,.41559815,6.2637606,.27388543,6.3625803,.10262857,5.8891473,.11576722,6.2192159,.29697382,6.9832501,.14897537,6.8430872,.16188072,7.2182875,.17458171,8.1018219,.14702433,7.7685089,.19848371,7.8773355,.24613307,48.5
8485,5.8543196,.35862875,6.2587967,.36122829,5.5052352,.23591281,5.8209538,.10012717,5.9689837,.22089422,6.2010164,.17479995,5.9345965,.2939451,5.6274862,.17058383,6.1288552,.35183877,6.1963859,.22423458,6.3388271,.10048842,5.9361215,.12820314,6.2182264,.2780492,6.9930029,.14185792,6.9129477,.15703312,7.2007718,.16354927,8.0217562,.15631002,7.6420321,.1643465,7.6404324,.22142223,48.5
8491,5.7351074,.39630345,6.0905442,.3705709,5.2979813,.24106973,5.6845546,.10254478,6.0845113,.19694671,6.0892677,.15116268,5.7083502,.26762062,5.5934758,.12588853,5.9503732,.29228824,6.156373,.21134397,6.3797584,.1035558,5.7534914,.12995276,6.091167,.36889929,6.823966,.13302055,6.844347,.15708774,7.2138667,.17169294,7.961813,.1649625,7.9967527,.2441224,8.146348,.29260147,55.5
8496,5.753664,.38849553,6.146966,.40491858,5.595932,.25169072,5.8178492,.10625102,5.9497046,.24267074,6.2673969,.19623378,6.043807,.29992613,5.6220789,.19095156,6.1412139,.36384836,6.1912742,.23447454,6.3150673,.11001621,6.0465584,.10101356,6.1523886,.24683224,6.997716,.15127459,6.8395772,.1680444,7.1706586,.18180899,8.0147953,.14342242,7.6513548,.19288196,7.775857,.22822335,46.5
8499,5.7257838,.43218186,6.1379242,.39926299,5.3307939,.25911075,5.7268119,.10738362,6.0439506,.21387012,6.2012115,.17778946,5.6869545,.28856558,5.5750933,.13903464,6.0622773,.35350916,6.1960073,.24751799,6.3635187,.10402885,5.7703667,.1188531,6.1897831,.35981965,6.845531,.13826495,6.7783566,.15885694,7.1991057,.17231664,8.0211458,.15151562,7.9900441,.25395477,8.1712894,.30319574,52.5
8523,5.7844577,.39598775,5.9868793,.34031746,5.0976248,.21624401,5.5212731,.12455969,6.283567,.17425689,5.9915109,.11428465,5.6516156,.1810634,5.7215552,.12432229,5.61974,.14939511,5.9956827,.13084808,6.4005718,.094055012,5.3686752,.1290614,5.7391424,.53932649,6.6328797,.16289712,7.0858727,.3159143,7.1820025,.2227916,8.1911497,.43857548,8.0210352,.24123432,8.1700583,.27968466,68.5
8525,5.7888484,.37611184,5.9877825,.33647543,5.1574368,.21315397,5.5756226,.11593011,6.2764926,.17041297,5.9716496,.11047764,5.7092285,.18359996,5.7223701,.11185312,5.6359806,.14761682,6.0303268,.13250308,6.3987756,.096612863,5.4871044,.13733652,5.825222,.50221366,6.678534,.15696481,7.0673308,.26766813,7.2073803,.21052688,8.1262417,.37010899,8.0733595,.23909198,8.2209063,.27522963,67.5
8527,5.7995191,.39049003,5.9352489,.33156896,5.1268873,.21885747,5.5293112,.12486335,6.2301636,.18558246,5.9447913,.10872559,5.6229944,.17405705,5.7271857,.1320764,5.5807991,.14677888,5.9835157,.1273188,6.4110065,.094319008,5.3989062,.1415903,5.7704344,.54205376,6.6463194,.15680812,7.1682367,.35393324,7.2152481,.22195554,8.262558,.47964942,7.9957442,.2441715,8.1471615,.28069106,70.5
8529,5.8188958,.38005772,6.031002,.34633118,5.1404901,.21744946,5.5221701,.12313222,6.263135,.16751586,6.0046163,.1187501,5.6520247,.19092882,5.6914687,.1217946,5.6557751,.15931179,6.010067,.1403656,6.3738165,.092071392,5.3649502,.12490914,5.7337747,.51809996,6.6629672,.16451849,7.0297775,.27527946,7.1726675,.21944098,8.1455688,.37527999,7.9669013,.22811963,8.0720148,.27155602,65.5
8538,5.9126878,.36216399,5.8121619,.32047489,5.2316198,.20308097,5.600915,.11985207,6.1277194,.24593286,5.9092674,.099218197,5.6375399,.1655561,5.7790184,.14662667,5.5641489,.15673959,5.9643312,.11456393,6.4848957,.10655644,5.6581736,.21640302,5.9059968,.54314518,6.6889191,.14177825,7.3801942,.45208523,7.3857784,.22944868,8.4867992,.58781105,8.0748997,.27365983,8.2280617,.32092404,78.5
8539,5.7949557,.35983852,5.9443989,.31134981,5.3106833,.22097114,5.6683369,.12174653,6.2347121,.19203885,5.9964204,.10304047,5.7529221,.15364441,5.7939525,.12059295,5.6098886,.1292111,6.0610905,.12222447,6.4778342,.10870652,5.6323657,.15368353,6.1370234,.5453037,6.7050433,.14264876,7.0996342,.33351609,7.3317862,.19811194,8.3248405,.45927551,8.2687635,.26859519,8.4747038,.29998529,73.5
8541,5.8552728,.37227443,6.060307,.33923402,5.2201705,.20887826,5.5534387,.11741862,6.1999054,.17941715,6.0597968,.1255817,5.6577187,.20736907,5.7410097,.12866254,5.8448572,.18490934,6.0777712,.15991041,6.4719334,.093416937,5.4874778,.13312906,5.8489447,.48092133,6.7776518,.1558491,6.9861588,.24230251,7.2404513,.21045057,8.1214275,.33273861,7.9285297,.22477253,7.9744644,.29871747,61.5
8543,5.7655888,.4130888,6.1169572,.37244466,5.2446222,.23253426,5.6533875,.11200256,6.2420044,.17676592,6.1189904,.13695247,5.7338219,.22752061,5.6569314,.11156996,5.7363124,.20354208,6.087122,.17177293,6.3650875,.098431148,5.5092669,.12869033,5.9722891,.47969785,6.771524,.15255409,6.9040623,.19550422,7.1993275,.19354451,8.123126,.25287056,8.0440235,.24342327,8.1792803,.28796083,60.5
8547,5.7525234,.41153291,6.0717173,.36410666,5.2038755,.23033284,5.6043639,.11365088,6.2688074,.17197488,6.0691915,.12628348,5.7157907,.19716538,5.7025328,.10522307,5.64534,.16027351,6.0223222,.14909014,6.378931,.10065962,5.4738851,.12729092,5.9073792,.51538092,6.6787667,.15266699,6.9381785,.23549165,7.1865964,.20133397,8.1149483,.31940407,8.132638,.2566306,8.3028231,.29047963,64.5
