target_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,Radius
1061107,6.9066877,.47719422,7.6783223,.4343051,6.6488495,.28660172,6.9071693,.19895099,6.902473,.22099149,6.3207664,.15052347,6.4531341,.19164625,6.4146419,.15938495,7.3396935,.26145381,7.0007353,.17627598,7.4339614,.23156232,7.0297694,.17714956,7.5843091,.62686253,9.5645561,.35757488,7.9275322,.62929004,8.3716879,.1944284,8.8069534,.21286267,8.8363533,.27543846,56.5
1061108,6.6960883,.46012449,7.1830478,.4282006,6.5234108,.2204977,6.7533703,.18266279,6.7252483,.20723386,6.2362161,.12330516,6.4640818,.15892676,6.4879913,.14484408,6.8650508,.18055446,6.7899413,.17326884,7.3159122,.26357093,7.1017351,.26558495,8.1431379,.90101725,10.959538,.30936682,8.6252956,1.1248655,7.8851399,.25062293,8.8540697,.29621285,8.9050007,.38021171,56.5
1061109,6.6651921,.89629513,8.0053654,.49090075,6.7645574,.23609002,6.9535074,.20198128,6.7939672,.24465753,6.3896484,.14053257,6.8369899,.24049015,6.8516216,.22396946,7.4380164,.34309962,7.0293055,.20549613,7.5892096,.26382217,7.0347085,.18109959,7.7543025,.58539689,9.8559866,.43551672,7.1100149,.25777745,8.6184883,.20196556,8.9117765,.23418176,8.8680496,.2441577,35.5
1061110,7.6091986,1.0756233,8.6889877,.58854616,7.1766119,.35253218,6.9564857,.23951477,6.9463687,.25055608,6.6998749,.20315416,6.8891287,.29947296,6.973793,.25630191,7.7211099,.39540482,6.7890949,.24331366,7.4824047,.33063239,7.4991875,.21990357,7.3454552,.9518078,9.988677,.46359387,6.9926014,.44845247,8.9581995,.28558576,9.893259,.32794207,9.4569149,.35930642,44.5
1061111,6.6698208,.63203603,7.026227,.40571728,6.4976373,.18118414,6.7281938,.15519604,6.7189884,.1734695,6.4059067,.098666184,6.6917596,.15597752,6.8660665,.14693576,7.1392713,.16075887,7.0464625,.21142671,7.1339793,.21967632,7.2251,.39734718,8.7620211,.96977556,10.047417,1.2352989,9.6499157,1.2242697,8.0784655,.1848444,8.8949833,.26460427,9.2270956,.2511068,44.5
1061112,6.689527,.68025082,7.0877447,.36673307,6.5647745,.16662957,6.870214,.15010825,6.8155789,.1599429,6.4360933,.10371826,6.7540908,.17170233,6.9343772,.15119928,7.271462,.17999887,7.1493831,.22405441,7.0478468,.190345,6.864697,.23975803,8.4189205,.64013773,8.1346273,.31459299,9.1463194,1.1065319,8.2951021,.16293383,8.7162876,.19187871,8.7585316,.1922081,40.5
1061113,7.4021392,.69923645,8.3688507,.49936926,6.7455335,.32198632,6.722024,.21864043,6.700964,.26132104,6.3599682,.17590809,6.5959001,.26253876,6.6918907,.21882474,7.4645948,.33227685,6.5960069,.23661271,7.3824816,.30009916,7.4053802,.26798385,7.7958283,.91972965,10.278687,.40997165,7.0088515,.42944357,8.8227177,.26171857,9.5576763,.32233861,9.1919308,.35582483,49.5
1061114,7.0937042,.75216854,8.1923256,.50405866,6.6200204,.25179997,6.8571138,.1929242,6.7249975,.26434952,6.324563,.14813846,6.7375093,.25165716,6.8337383,.21569274,7.3447814,.27369612,6.9933381,.2107363,7.461957,.2370874,6.9485779,.19207625,7.8804851,.60010535,9.9222765,.43045288,7.3666382,.26540789,8.5377083,.19325063,8.9056492,.2329464,8.87216,.2305018,40.5
1061115,6.7350693,.83148408,7.8832016,.45244372,6.7208862,.23646353,6.9294395,.19006503,6.8015537,.2226636,6.3700643,.1319567,6.8158989,.21182461,6.8808784,.19592674,7.3683834,.28229222,7.0199013,.18228899,7.4034147,.2211519,6.9738116,.16668706,7.8694911,.59741008,9.7395496,.39165938,7.2989116,.24291036,8.4762726,.17904948,8.8051834,.20888339,8.7822657,.21290635,36.5
1061116,6.4736648,.75681221,7.4868374,.3466301,6.8099341,.20937794,7.0029469,.14653066,6.9096818,.16278723,6.4397588,.10811719,6.9271307,.15226416,6.9875951,.15492041,7.3385358,.244289,7.0314856,.14752069,7.2682247,.1810244,6.9204798,.13115764,7.9963584,.5779714,8.8060684,.6105684,7.2773724,.20109455,8.4304914,.15238334,8.7851334,.17243911,8.7293367,.17253885,34.5
1061117,6.2575274,.82834774,7.6013737,.39778772,6.7782607,.21038575,7.0028701,.1700184,6.8096948,.1865688,6.4274721,.11484595,6.8908448,.17556779,6.8758206,.17878801,7.3631048,.31290033,6.982882,.16299734,7.3680325,.22184914,6.949801,.14301863,7.6275048,.54888362,8.0451574,,6.9110017,.1975307,8.4628096,.16708024,8.7279387,.18857753,8.6604176,.19762941,32.5
1061118,6.3250351,.78187275,7.6398768,.48158655,7.2653375,.42869768,6.85431,.26144496,6.819056,.23033674,6.653758,.24103062,6.7796416,.2631278,6.7477994,.27760965,7.6600819,.44753391,6.8934288,.26006749,8.2386065,.37047717,7.1966958,.24032314,6.0571136,.75464475,8.9317675,.37794629,6.7123952,.34908065,8.9359636,.33733648,9.4501381,.40411049,8.7957134,.40577263,32.5
1061119,7.24154,.61369073,8.1141758,.48002717,6.7576599,.32273367,6.7788935,.22204916,6.7649198,.24770683,6.3577299,.17240021,6.5069842,.2334376,6.6049333,.19538091,7.4795008,.32834178,6.6400428,.2213484,7.3655114,.28642029,7.4327497,.25501376,7.7004924,.93746203,8.2699203,,7.2128091,.52462697,8.8393488,.25823286,9.5916166,.2941491,9.2673359,.36073756,53.5
1062001,8.5853214,.85541612,8.8598576,.68670923,9.0641432,.73343229,7.9593339,.23233978,8.6295252,.32016763,8.0801544,.30639082,7.793138,.21148579,8.0172205,.21568419,8.8029709,.31254005,10.10944,.273316,11.353866,.35449877,10.357556,.3296901,8.6954651,,4.5232038,.33207834,7.0333729,.3912617,10.86097,.48144004,10.968838,.31431326,9.9072208,.37667623,12.5
1062003,7.613596,.48826197,7.0963635,.82942915,8.0848894,.45728236,7.1410704,.22825156,7.228694,.17292023,7.6086078,.17327362,7.1902781,.13147375,7.1840415,.14305019,8.3566895,.20601165,8.7341461,.34947041,10.147445,.35671571,9.3414154,.24564239,15.079281,.6884709,7.9884405,.34229726,11.141546,.7375719,11.678946,.45398498,12.292427,.42544052,12.223447,.38081801,40.5
1062004,10.650497,1.0565567,8.7611465,1.0588262,7.6937895,.32546458,6.7583237,.25507265,7.3825078,.23302203,7.6898704,.46229511,6.9811368,.18551202,6.7967601,.18806995,8.7542439,.3068721,10.525184,.62393481,10.37071,.64034945,11.212532,.27822673,16.050676,1.1582476,9.3008184,.72863442,10.015828,.9090988,10.863367,.37350765,11.961579,.54707891,10.343163,.30503711,26.5
1062005,8.7822285,.64381284,7.5507722,.52001935,7.9000044,.34697136,7.2318163,.22445099,7.5391579,.19781473,7.1242609,.20563126,7.2057753,.19122593,7.0584993,.18484938,8.2935295,.26229841,9.8027916,.27476102,10.667511,.3112314,9.3369236,.25955537,8.4435177,.37732044,10.224654,.40764219,8.2913189,.58639669,9.1907244,.24559747,9.3337011,.24495415,9.2482748,.2512601,16.5
1062006,9.5158434,.9049139,8.493186,.69657463,8.1795311,.66103697,7.2990627,.28695405,8.0009356,.23266762,7.8640614,.29458141,7.2411509,.23161045,7.3173532,.19140776,8.3935089,.34701619,10.982816,.36727932,11.558156,.45524555,11.25321,.42397955,10.192522,,7.3312035,.45445886,9.131834,1.0614648,9.7144737,.40778956,10.248178,.36851874,9.4826393,.29602805,17.5
1062008,8.9186544,.57602906,7.3111057,.77852035,8.4055138,.4601222,7.3444834,.22641079,7.7259769,.18306826,8.0265236,.2004265,7.495214,.14954892,7.3245206,.21697587,8.9911957,.20270397,9.7566662,.67834914,11.075324,.40573996,10.627964,.2639958,16.819727,.74442285,14.508398,,11.678567,.94228053,12.197068,.49304906,12.833114,.40614271,12.443516,.38537323,31.5
1062009,7.7191525,.31972963,7.4411173,.49663979,9.0322771,.60582948,7.7562404,.11540219,7.7058487,.13421527,8.0520182,.25896546,8.7560596,.1216418,8.5596743,.10500401,8.7860241,.14647038,8.9330435,.12474863,9.4144526,.12877758,9.4125643,.14307663,10.018354,,6.9683356,.411897,10.624145,1.5172803,11.390499,.2925947,12.343272,.2190627,11.680208,.19105522,8.5
1062011,7.3732729,.4874835,6.7806439,.44167662,8.0682611,.62948823,6.7947097,.169259,6.7671394,.1703409,7.5178795,.22015896,7.7067428,.20203581,7.6908708,.1432308,8.2008009,.20603923,8.729661,.20842212,9.5064545,.25468314,8.4942131,.31687778,8.3152246,,5.8697739,.25349781,8.1362362,1.0659021,10.233748,.30011499,11.147585,.34502366,10.037111,.27145445,10.5
1062014,9.4214449,.95273632,8.798317,.69282359,8.5966253,.81812507,7.532238,.20840384,8.271677,.24941097,8.0486851,.30982906,7.4773469,.24435386,7.5758705,.17417483,8.4721251,.35796809,10.830813,.31932417,11.466578,.45562956,10.948385,.39922956,9.7435875,,6.4931202,.4458046,8.5387907,1.1027186,10.269068,.47925517,10.416872,.36051536,9.4497862,.31141305,16.5
1062016,9.9117966,.79157096,8.0917263,.65251851,7.9030833,.42858791,7.0243483,.2388353,7.8041039,.23277241,7.7027211,.28012452,7.0790415,.20470001,7.088654,.1818645,8.536767,.32582739,11.206145,.36383167,11.578186,.4093121,11.410233,.37161243,10.15132,,8.2384777,.43808374,8.8924046,.98282415,9.5386362,.35834023,10.347132,.45798776,9.4098368,.2873255,20.5
1062018,7.9143939,.53414851,7.2805467,.50879073,7.1002502,.87291199,7.1244617,.19437774,7.3743329,.28169274,7.9820752,.43438363,8.6160021,.17580175,8.5084076,.17661199,8.147851,.26265684,8.3137045,.1918768,8.4401283,.20622343,8.6772881,.22296402,9.1252594,,8.2077446,.90943366,9.5732298,1.496027,10.200758,.44543934,14.257149,.28495798,12.491939,.50693047,8.5
1062019,10.330889,.83033544,7.8713517,.64241934,7.5022306,.32390454,6.7907562,.21890284,7.4194531,.2357399,7.4157314,.30937633,6.9408274,.19690768,6.7293706,.17926478,8.3894205,.31106144,10.911469,.37114438,11.046666,.42320925,11.247238,.33723539,8.6517315,.54407275,8.1484594,.48914373,8.5488253,.89302975,8.923317,.30189806,9.9829369,.56727308,9.0402975,.26152042,23.5
1062020,7.8821435,.84004951,7.0656838,.63849157,7.609231,.69031602,6.6522875,.26577353,6.6878748,.35753819,7.1421933,.3981438,7.8026977,.31029207,7.7026443,.28777513,8.1394119,.35622466,8.1721268,.38493773,9.1619186,.44316944,8.0704775,.49660638,8.3352537,,7.4830155,1.0529352,8.6000299,.81992805,10.203339,.81799585,12.289162,.58196074,11.256842,.53053635,17.5
1062021,7.07726,.55566704,6.5859585,.45180827,6.7092609,.51400346,5.9749198,.21926081,6.1966915,.23024429,6.2623062,.26125425,6.1885376,.24190404,6.3039846,.23654941,6.9967337,.28884399,7.7711115,.37083444,8.6824236,.42007363,8.3044701,.49886444,7.6546307,,5.864357,.29580313,7.0047917,.80567044,8.8362064,.69902569,8.0300884,.34309745,7.9306731,.33393291,21.5
1062022,7.3026924,.44186243,6.8248386,.42016006,7.5193839,.45195895,6.33284,.19839928,6.5280385,.2076662,6.7335844,.26606205,7.1363249,.25090569,7.1545758,.20407665,7.5859361,.25873485,7.7948899,.28382102,8.1397247,.30581728,7.9540386,.31130078,7.6042614,,6.4369645,.79262501,7.2544847,.89582443,9.4425201,.51625544,9.5417433,.35070959,8.8768778,.29506069,16.5
1062023,7.5944352,.78168583,8.0449104,.49922994,8.0344028,.76428878,6.8260465,.21826501,7.2334437,.25859267,7.0237079,.29995409,6.888917,.21860273,6.9825578,.19491355,7.5087209,.30304551,8.4778318,.27893874,9.4094744,.38769919,8.7265511,.33919662,7.6638126,,9.6167259,,6.6010747,.64081025,9.6167259,.54163712,9.2342529,.30240512,8.5423326,.33165228,14.5
1062025,7.9024453,.51460916,7.3062992,.88173759,8.3740768,.4839223,7.4167051,.23614797,7.4653034,.17921598,7.9075928,.185036,7.425808,.13716343,7.4389606,.14528151,8.630455,.19590525,8.9175959,.31368211,10.553625,.39279431,9.6805382,.26546901,15.635286,.72539991,8.1567631,.36206073,11.551854,.70342928,12.117279,.45600337,12.757085,.44158095,12.858722,.38491461,39.5
1062026,8.0701904,.78954357,6.6032577,.572689,7.1798091,.50517792,6.4627619,.26392129,6.8161979,.29739398,7.1678348,.3368111,7.4895558,.29429132,7.398181,.2718699,7.8973556,.31343335,7.9123554,.37465897,8.8896275,.40997744,8.0048351,.45984939,8.1986217,,7.4495254,1.2676597,8.3924084,.68494034,10.144179,.73783678,12.019742,.50785029,10.889886,.48763534,23.5
1062027,9.498353,.8274309,8.3723383,.64065808,8.1487856,.66659302,7.1873384,.1986658,7.8554478,.22784545,7.7767267,.2777749,7.2810225,.20501298,7.3247385,.15610549,8.3684988,.30334133,10.398311,.2982282,11.187796,.40585849,10.830952,.35745397,9.7708702,,6.9181347,.41180494,8.7107878,.99982077,10.005991,.43510523,10.361294,.33100292,9.1843042,.26216352,20.5
1062031,8.1899281,.52758008,6.9765444,.79637772,8.0907774,.44497877,7.1795683,.22775023,7.3606443,.18489385,7.7089119,.1859199,7.2454844,.14309581,7.1236653,.1975085,8.5299463,.20867971,9.1037321,.52662349,10.545413,.37589622,9.8657274,.26226249,15.82373,.71186113,8.5567865,.3746821,11.328787,.71271408,11.670805,.4706488,12.275775,.41545156,12.167804,.38432935,35.5
1062032,7.5345402,.48619848,6.8404255,.81968892,7.9106326,.43858111,6.9545779,.22790685,7.0727806,.17672844,7.4512939,.17557998,7.0259161,.13753651,6.9890118,.15781058,8.2172003,.21609774,8.6556187,.38663036,10.032461,.35298932,9.265357,.25036722,14.80842,.67313147,7.8449316,.3343153,10.899576,.70939958,11.422064,.45767844,11.980142,.41110519,11.840671,.38277093,39.5
1062033,7.4651222,.55378562,6.5060496,.4007147,6.673666,.37705052,5.8515644,.20719855,6.3293014,.27694869,6.5549483,.26760411,6.5893588,.23879832,6.5211196,.22308204,7.4203229,.26120669,8.2351542,.36403564,9.3150721,.39938331,9.4372511,.55339295,8.8903465,,7.2996511,1.3755418,8.343441,.65693325,9.5344992,.60392767,10.729865,.41368547,9.7199011,.36316437,25.5
1062035,7.0172625,.62391543,7.1026912,.44899839,7.1398945,.64633685,6.0938158,.20494078,6.3900032,.23500396,6.3670635,.26935178,6.28335,.21411006,6.3441682,.20532018,6.905808,.29195064,7.7940459,.30999869,8.523777,.38923901,7.944407,.34102929,7.1429453,,5.5520644,.30052316,6.3414831,.75281483,8.8180132,.54342717,8.2743092,.2891655,7.6165729,.30133969,16.5
1062036,9.4805279,.8405568,7.7060432,.68058372,7.5700517,.46598309,6.8192153,.24549042,7.5120993,.21303707,7.3016071,.25534859,6.7975016,.18919034,6.8084822,.18160474,8.0508108,.30673763,10.513894,.36593178,11.111888,.38938293,10.853591,.39464927,9.6833782,,8.4400158,.42615449,8.5131645,1.3009043,9.1973553,.32058483,9.73246,.32745105,9.1153736,.27521887,15.5
1062039,8.4917908,.56004131,7.2807975,.90868759,8.687232,.49939263,7.6015458,.24534521,7.7913518,.19616218,8.1206446,.18691561,7.6415567,.1547462,7.6039567,.18577302,8.9926977,.1980767,9.557395,.44129717,11.015812,.37492946,10.263303,.27440119,16.497828,.77518964,14.586812,,12.074103,.87004489,12.675797,.48923907,13.206864,.43345842,13.037601,.38214448,34.5
1062040,8.2530985,.6410138,6.3905721,.55413753,7.2471623,.41414982,6.6951971,.26633811,7.1024022,.264267,7.3318691,.2846719,7.5558429,.253546,7.5443101,.2328362,7.8538427,.26595026,7.7785344,.29120198,8.0495586,.29554734,7.8719482,.29442346,8.1941586,,7.180789,1.2731562,8.5163679,.66360158,10.184224,.54943001,12.333287,.44416371,10.432753,.38119859,26.5
1062045,6.9435692,.61239588,6.7863011,.44428322,6.7114277,.60188037,5.7848959,.21492879,5.9802713,.23270269,6.0353351,.25778407,6.0463452,.2267362,6.0979156,.22985029,6.6298156,.2867102,7.483223,.35035977,8.2166252,.40835425,7.7552962,.4131231,7.0860901,,5.39184,.28521279,6.4168844,.81554705,8.66856,.70955974,7.9844942,.31958708,7.3267541,.31075406,18.5
1062046,9.2644577,.61940259,7.6517491,.70932508,7.9088125,.36035269,6.9359355,.21889347,7.4224358,.17575282,7.7111316,.26662752,7.1157103,.14416489,7.0217175,.17811596,8.6655722,.21178116,9.880928,.64560378,10.650697,.46402785,10.772381,.25439098,16.916378,.76672685,8.9112625,.4522126,10.835996,1.0049499,11.375281,.40034762,12.124998,.3684274,11.217199,.33699891,29.5
1062048,7.3286667,.46372873,6.7608027,.77334261,7.740098,.4165889,6.7993259,.22411975,6.8973517,.1672097,7.2961121,.16653302,6.8701315,.13435969,6.8561525,.14749171,8.0538979,.20529327,8.4494724,.34221098,9.8412285,.33245355,9.1535969,.24177089,14.439677,.64324719,7.6202826,.32088137,10.528859,.68567079,11.23503,.45144457,11.832108,.40461671,11.520794,.38835862,41.5
1062050,10.276039,.84326667,8.1046343,.67681921,7.7984719,.4041408,6.941411,.24125452,7.7173152,.24842609,7.6802902,.31474394,7.1954246,.21529375,6.9878798,.19222926,8.6277046,.31352264,10.99425,.38020223,11.384845,.45272923,11.30495,.34950021,10.183477,,8.5299988,.50503033,9.062006,.93712181,9.5425282,.35900515,10.489629,.54142684,9.4139347,.2891368,22.5
1062051,9.0182714,.63110542,7.9777002,.48305708,8.1316319,.35162312,7.4217982,.2190434,7.6111608,.20146506,7.1842403,.20320487,7.3056264,.19294314,7.0637589,.18717507,8.260149,.25576141,9.6127415,.28025177,10.49676,.31215394,9.1530094,.26356876,9.0236979,.63752931,10.333476,.42135209,8.248394,.56525677,9.03055,.25152567,9.2449923,.2601302,9.1273937,.25346822,18.5
1062053,8.2366066,.62276709,8.7955685,.54324645,7.6674085,.80608785,7.8362927,.16266285,7.5786481,.18920892,7.53824,.28206962,8.7231121,.21087369,8.2580137,.15835366,8.393074,.159098,8.2782888,.15661055,8.3966246,.18482977,8.3908186,.19539179,8.8120956,,6.5947747,.36605549,9.2333717,1.5750335,10.445917,.25873733,11.203091,.26633987,10.699638,.27319172,5.5
1062056,9.2978535,.91678739,7.8766851,.78318566,7.5914817,.50975543,6.9461341,.21870251,7.5137386,.19191821,7.4551091,.26699522,7.0111604,.16567534,6.8259306,.16121309,8.1621752,.20881511,9.7850657,.3649275,10.176523,.40154546,10.501227,.26350376,14.309706,.87885153,12.514669,,8.9682503,.87213582,10.719634,.36539996,11.001019,.3918339,9.6206217,.28521505,24.5
1062058,7.532176,.78540146,7.2397003,.61881047,7.8021364,.68041062,6.7593722,.23013854,6.8007956,.3199653,7.2115912,.50433826,8.0235424,.25618041,7.8888316,.24017918,8.2886314,.30521607,8.4218225,.32893708,9.3093214,.38955656,8.4266891,.4041425,8.3677778,,6.7269869,.92424631,8.3088665,1.0748187,10.397779,.57540751,12.432304,.49948174,11.45104,.46922418,14.5
1062059,7.7423468,.50213742,6.6538405,.72928554,7.6247101,.40372288,6.800674,.2366367,6.9699755,.20373842,7.2984729,.18440527,6.857882,.16306712,6.7665415,.18264742,8.1279669,.21657686,8.933465,.47608915,10.123136,.35825077,9.541276,.25540516,14.899869,.67540324,8.3428049,.36605355,10.512987,.69863254,10.917241,.41902173,11.492033,.37916577,11.281553,.37306225,36.5
1062060,8.3725424,.58436775,7.4027572,.70801002,7.3455529,.85085446,7.1558867,.20926212,7.5698643,.34693724,8.1107779,.53497517,9.1078377,.20993869,9.0255365,.22093789,8.8684273,.29097944,8.8119612,.2474677,8.8025208,.26613927,9.3142834,.28948215,9.7614841,,9.0645609,.93901181,10.208685,1.4131919,10.242209,.58761942,15.597165,.35430038,13.388369,.60892558,11.5
1062061,8.4545555,.53932709,7.0080223,.75979245,8.103097,.43177095,7.1640239,.22106028,7.4103422,.18402487,7.7227144,.18992622,7.2501898,.14583455,7.058733,.21164793,8.6157465,.20192248,9.1537457,.66061467,10.644048,.38511598,10.07566,.26086164,16.081335,.70027661,8.7381601,.39188185,11.327812,.79972965,11.646909,.46630257,12.304908,.40201029,12.014742,.37538451,33.5
1062062,9.5412951,.72365886,8.0150757,.79871476,8.2670441,.52494723,7.1039858,.22974995,7.6172523,.17970814,7.7933106,.24055727,7.2520857,.14925988,7.145483,.18434377,8.7978811,.21642266,10.179476,.60343587,10.74731,.45670733,10.83701,.25271574,15.820529,.79193467,13.961424,,10.917624,1.1497978,12.10232,.46704024,12.422333,.37221369,11.425999,.37937638,27.5
1062065,10.349764,.85014492,8.3375912,.68389428,7.885406,.3756384,7.0406146,.20381834,7.8889356,.210924,7.9459372,.32264134,7.224988,.17707308,7.1947265,.16158408,8.740118,.29137534,10.746521,.33771247,11.287047,.44983435,11.350575,.29359427,10.257084,,8.6525278,.52395046,9.1635933,.94342375,9.9533539,.31410989,11.169593,.52585328,9.7395468,.26588258,24.5
1062069,7.3308749,.47451708,7.0511208,.39789411,7.5782704,.4690485,6.6384935,.19502832,6.7324853,.19388416,6.8898692,.21815863,6.9615207,.24378555,7.307662,.19057113,7.8327398,.24477972,8.1255455,.24517277,8.4849358,.27927247,8.1353769,.25267473,7.3459644,,6.1255703,1.0414178,6.5565519,.73736709,9.4056702,.33207318,9.4716549,.31377873,8.7038021,.25930566,13.5
1062071,7.4661613,.43110701,6.7784276,.31518212,8.3693075,.73404509,7.0899282,.13831058,7.2150335,.15816487,7.7052021,.14603315,7.8526134,.15868948,7.7463312,.10692997,8.3051281,.17547008,8.8735828,.14120911,9.116828,.14814547,8.826704,.16522056,9.4640503,,5.3242154,.11462367,10.101397,1.258477,10.569339,.23646109,11.832177,.26301792,10.42235,.20006251,8.5
1062076,8.3611917,.42313036,9.1593313,1.0267155,9.1955853,.4662987,9.1394958,.36608475,9.1270533,.29174736,8.8760233,.36941299,8.6467485,.3129819,8.8904886,.27696288,9.03582,.35762194,10.138731,.35130855,10.986691,.37707874,9.6270924,.33678126,11.590715,1.0363033,10.799714,.4857845,10.21729,.42345837,11.00969,.38524336,11.461025,.41927612,11.637956,.42703947,10.5
1062078,7.9164801,.61550671,7.5677338,.53397781,7.6394563,.57905883,7.143054,.19815584,7.4737086,.2207014,7.1930814,.24765022,7.0720682,.20807542,7.2717271,.18541647,7.8610463,.27369022,8.4045725,.24477297,8.7992935,.28416583,8.5566216,.25513664,7.8277531,,4.7549381,.21750052,7.0988841,.71205562,9.5915108,.41883254,9.4297972,.29069933,8.7867699,.27583197,20.5
1062081,9.9416666,.83208215,8.4797516,.68611526,8.039485,.53902268,7.1999202,.2359454,7.9759951,.24168035,7.9082255,.28850263,7.267014,.22300187,7.2632623,.18108064,8.6271114,.32558009,10.839728,.34947041,11.58191,.4337385,11.344075,.37976193,10.22222,,7.8612366,.45506531,9.1003656,1.0048844,9.7882051,.40359703,10.413018,.43147931,9.4397879,.29489797,21.5
1062082,8.6397467,.8626498,7.0939708,.64380473,7.8374796,.63916546,6.6093683,.28925884,6.8967075,.32983136,7.2588453,.37999377,7.5233164,.33179569,7.4718685,.3010565,7.9605908,.36174884,8.0215425,.4056899,9.1778269,.46673423,7.860765,.59526616,8.3035564,,7.4982948,1.4672576,8.7463484,.82300454,10.320726,.94989991,12.109245,.61884403,10.38202,.5205344,21.5
1062083,9.0527782,.59598863,7.527647,.77301955,8.637702,.48450378,7.5060005,.22801231,7.9270644,.1839803,8.1654224,.19189438,7.7351179,.145181,7.6192241,.19736552,9.1506491,.19915172,10.265473,.50942391,11.416888,.38286495,10.931915,.27381903,16.995441,.7624796,14.779526,,11.701046,1.0301594,12.563609,.46647236,13.102966,.40077311,12.611395,.37139359,31.5
1062086,7.4795876,.58890533,6.8444991,.58896315,7.5074067,.68057555,6.8333635,.22904025,6.681632,.43838885,7.4114995,.45045054,8.3063507,.24048109,8.1621256,.24064244,8.497386,.32013777,8.5578146,.34263247,9.2404833,.37944368,8.7541714,.38383386,8.6251335,,7.6779308,.84488249,8.4960957,.87981302,10.166087,.53067064,12.72625,.49602553,11.65461,.49464273,15.5
1062087,7.8176074,.50989085,6.894383,.82567894,8.0178509,.44916815,7.0807576,.22509132,7.2052827,.18010271,7.5674872,.17957787,7.1331339,.13835378,7.067112,.16880523,8.3548002,.21433096,8.8488379,.43885532,10.251265,.35326499,9.4872732,.25520021,15.268157,.69629866,8.153861,.35030192,11.124995,.73393983,11.538949,.46269634,12.133401,.42289457,12.002469,.38235334,37.5
1062088,7.3528037,.49423319,7.1183567,.44646057,8.0520058,.52479082,6.8442712,.16829607,6.9687524,.18891881,7.3080459,.44332126,8.0873289,.17803559,7.9387059,.15356517,8.1962318,.20221259,8.2929039,.21975298,8.7083988,.24813913,8.4870872,.23825826,8.411932,,6.192409,.35617259,8.3367767,1.0172057,10.343647,.29106274,11.240749,.3136847,10.290184,.26182157,12.5
1062089,9.6177711,.79945821,8.1736298,.67182982,7.6470442,.53146517,6.9280405,.18465953,7.6471572,.21024272,7.5929422,.25744551,7.0758839,.18130796,7.0795236,.15215565,8.2825193,.27306119,10.255842,.31444022,10.857685,.38147876,10.960586,.33070779,9.7013664,,6.8422251,.39941373,8.4421473,.99941468,9.7578459,.38841987,10.178549,.43088201,8.9238472,.26909551,23.5
1062090,10.852563,.88514751,9.4434195,.91430247,9.3142624,.70346302,8.4662838,.25774527,9.3213911,.28876728,8.8036327,.26351616,8.5475273,.2252105,8.4761848,.22082105,9.4778872,.37627968,11.701577,.34924635,12.649982,.37034804,12.184257,.47374961,10.331487,,7.5451555,.43621066,8.4787169,.91990036,11.776414,.50014114,11.964652,.3346535,10.893901,.35332176,11.5
1062091,7.9722033,.63180894,7.0413756,.56029117,7.0395436,.53319043,6.3033652,.15477642,6.7556453,.18393262,6.6144567,.20873222,6.5113597,.16743308,6.4855604,.14398058,7.2390056,.21671209,8.4121857,.25068986,9.1133718,.30114508,9.0426474,.30795979,8.0657969,,5.2981734,.35882753,7.0889459,.79693067,8.7241354,.39412293,8.7929287,.26439801,7.707952,.21730033,23.5
1062092,9.7280159,.80218983,7.7319083,.64848942,7.1507087,.23723744,6.5685964,.25391203,7.0186214,.29127252,7.1697698,.35668111,6.7397165,.22759135,6.4207754,.18834189,8.1652765,.27720898,10.422681,.43478605,10.362985,.46567771,10.486922,.28593916,14.098507,.81288153,8.3162336,.51625305,8.6657991,.78600377,9.0081978,.28236404,10.077863,.53877437,9.0650721,.22161636,26.5
1062093,8.8114777,.61013401,7.3590679,.73942369,7.8469458,.41400057,6.9842992,.25836149,7.328238,.22461835,7.5879273,.2404452,7.0828266,.17798458,6.8807478,.21481813,8.5381155,.22412069,9.7452536,.73545128,10.66819,.51226002,10.337481,.26788503,16.419807,.7919699,9.0164242,.46595472,10.88708,.85496539,11.31625,.4471848,11.892303,.38248277,11.439718,.37090847,31.5
1062094,8.2690487,.53946954,7.1327515,.89457577,8.4185476,.48473725,7.4233212,.23431967,7.5657148,.18568061,7.9263506,.18194988,7.4772358,.14134908,7.3939567,.18709187,8.7455263,.20201638,9.1502399,.46276203,10.754755,.37834269,9.9638777,.26647019,16.145689,.74937057,14.160308,,11.666737,.77147299,12.174927,.49033484,12.79692,.44030729,12.735301,.39045823,35.5
